id,original_sentence,aspect,label_id,label
2614,"첫 뉴욕 여행에서 가장 먼저 먹었던 곳이고, 다음 번 뉴욕 여행에서도 마지막으로 들르는 곳이 될 것입니다.",분위기,4,없음
2615,멋진 여행을 해준 Bloom's에게 감사합니다.,분위기,4,없음
2616,지금까지 이런 치즈케이크는 없었다.,분위기,4,없음
2617,나는 내가 죽어서 천국에 갔다고 생각했다.,분위기,4,없음
262,작고 귀여운 식당입니다.,분위기,0,긍정
2620,서비스는 약간 느렸지만 매우 친절했습니다.,분위기,4,없음
2621,그러나 분수 음료에는 리필이 없습니다.,분위기,4,없음
2622,"훌륭한 음식, 훌륭한 가격, 훌륭한 서비스.",분위기,4,없음
2623,당신이 좋은 품질의 저렴한 음식을 찾고 있다면 이곳이 바로 이곳입니다.,분위기,4,없음
2624,나는이 장소가 완전히 과대 평가되었다고 생각했습니다.,분위기,4,없음
2627,분위기는 좋았지만 서비스는 그다지 좋지 않았습니다.,분위기,0,긍정
263,Raga's는 낭만적이고 아늑한 레스토랑입니다.,분위기,0,긍정
2630,저는 여기에 친구를 데려오는 것을 좋아합니다. 그리고 저는 기회가 있을 때마다 그렇게 합니다.,분위기,4,없음
2631,"나는 여기서 많은 저녁을 먹었고 항상 완벽했습니다. 남편과, 엄마와, 여자 친구 및 더 큰 그룹과의 데이트입니다.",분위기,4,없음
2634,그리고 그 모든 것이 당신의 은행을 망가뜨리지 않을 것입니다!,분위기,4,없음
2635,내가 시도한 경우 OG를 더 높게 추천할 수 없습니다. 직접 확인하십시오.,분위기,4,없음
2636,내 여자 친구와 나는 O.G.에서 먹었습니다. 다시 어젯밤.,분위기,4,없음
2637,나는 여기서 실망스러운 식사를 한 적이 없다고 말해야합니다.,분위기,4,없음
2638,우리는 만두 메뉴에서 맛있는 만두를 만들 수 있었습니다.,분위기,4,없음
2639,"운 좋게 우리는 BBQ 연어, 농어 및 파삭 파삭 한 오리를위한 공간을 확보했습니다.",분위기,4,없음
264,이국적인 음식은 아름답게 제시되며 맛있는 조합을 기쁘게 합니다.,분위기,4,없음
2640,우리는 술에서 약간 취했지만 여자 친구와 함께하는 토요일 밤이 전부가 아닙니까?,분위기,4,없음
2641,이 조용하고 어두운 아시아 비스트로는 여행할 가치가 있습니다.,분위기,4,없음
2642,하나 또는 두 개의 스페셜을 제외하고는 메뉴가 다시 바뀌는 메뉴는 음식에 가하는 품질과 관리가 분명합니다.,분위기,4,없음
2643,많은 식당에서 일반적으로 값싼 재앙인 딱딱한 오징어 샐러드는 바삭 바삭하고 가볍게 옷을 입습니다.,분위기,4,없음
2644,연어 구이는 우아하게 양념되어 있으며 전혀 건조하지 않습니다.,분위기,4,없음
2645,그러나 그들의 최고의 요리는 새우를 곁들인 태국식 카레 국수입니다. $23.95의 비용이 드는 요리가 대부분의 장소이지만 여기에서는 $16입니다.,분위기,4,없음
2646,와인과 맥주만 제공되지만 집의 다양성은 실제로 꽤 좋습니다.,분위기,4,없음
2647,Patroon에는 멋진 시가 바가 있으며 훌륭한 직원이 있습니다.,분위기,0,긍정
2648,음식은 맛있고 부분 크기는 적절합니다.,분위기,4,없음
2649,비즈니스 동료와 친밀한 저녁 식사를 주최할 수 있는 좋은 장소를 찾고 있다면 좋은 레스토랑입니다.,분위기,4,없음
265,그것은 또한 매우 좋은 가격입니다.,분위기,4,없음
2650,가족이나 일반 식사를위한 좋은 장소가 아닙니다.,분위기,4,없음
2651,우리는 인상적인 과거가 있는 장소에 깊은 인상을 받을 것으로 기대하며 저녁 식사를 하기 위해 도착했습니다. 하지만 그게 전부입니다. 과거!,분위기,4,없음
2652,레스토랑은 어둡고 그다지 매력적이지 않습니다. 그러면 스포트라이트가 당신을 비추고 있어 당신을 가능한 한 최악의 빛에 비추어 선글라스를 손에 넣습니다.,분위기,2,부정
2653,메뉴 가격은 품질과 부분 크기에 비해 약간 비쌉니다.,분위기,4,없음
2654,나는 게 칵테일을 주문했고 그것은 당신이 맛볼 수 있는 모든 것이 라임인 라임 주스 혼합물에 흠뻑 젖었습니다.,분위기,4,없음
2655,그들은 매력적인 샐러드조차 만들 수 없었습니다.,분위기,4,없음
2656,우리는 이 곳에서 200달러를 썼고 배고프고 매우 실망했습니다.,분위기,4,없음
2657,지난 기념일에 예약을 하려고 했으나 주말에 문을 닫았다고 합니다(흥미롭지만...).,분위기,4,없음
266,직원은 매우 도움이되고 세심합니다.,분위기,4,없음
2662,믿을 수 없다.,분위기,4,없음
2663,일주일 전에 미리 공지하면 NYC 최고의 장소를 쉽게 예약할 수 있습니다.,분위기,4,없음
2664,나는 최소한의 말에 놀랐고 그러한 연습이 노력할 가치가 없다는 것을 알게 되었습니다.,분위기,4,없음
2665,이 장소는 피해야 합니다.,분위기,4,없음
2666,해당 가격대에 대해 전반적으로 실망스러운 경험입니다.,분위기,4,없음
2667,넙치는 너무 짜고 디저트는 너무 맛있었고 (칼로리를 낭비하지 마십시오) 서비스는 열악했습니다.,분위기,4,없음
2668,웨이터는 실제로 내 손에 물을 붓고 떠났습니다.,분위기,4,없음
2669,사실 이 글을 쓰기 전에 패트룬에게 한 번 더 기회를 줬지만 두 번째 방문은 더 심했다.,분위기,4,없음
267,바에는 흥미로운 맥주와 합리적인 가격의 와인이 잘 갖춰져 있습니다.,분위기,4,없음
2670,지난 목요일에 갔다.,분위기,4,없음
2671,"멋진 옥상 데크, 30명의 멋진 그룹이지만 음악은 없고 조용합니다.",분위기,3,대립
2672,우리는 한 잔 마시고 떠났다.,분위기,4,없음
2673,나는 다시 갈 것이다.,분위기,4,없음
2674,19세 인턴이 밤새도록 갈비뼈를 찔러대는 Sutton Place 옥상에 있는 것보다 낫습니다.,분위기,4,없음
2675,확인 해봐,분위기,4,없음
2676,Cornelia Street는 West Side Story의 브로드웨이 세트장처럼 보이며 Po의 내부는 너무 멋지고 기이해서 NYC에서 낭만적인 저녁 식사를 하기에는 정말 최고의 설정이 아닐 수 없습니다.,분위기,0,긍정
2677,술집과 식당 뒷편 사이에 앉지 마세요. 거기 앉아 있는 한 여성이 40번이나 찔리는 것을 봤습니다.,분위기,2,부정
268,이것은 내가 가장 좋아하는 레스토랑 중 하나이며 놓칠 수 없습니다.,분위기,4,없음
2681,시작하는 흰 콩 brushetta는 믿을 수 없었고 파스타는 경이적이었습니다.,분위기,4,없음
2686,"장소는 작고 친밀하며 약간 붐비는 느낌이 들 수 있지만 서비스는 훌륭하고 친구와 함께 데이트, 낭만적 인 데이트 또는 특별한 경우에 좋습니다.",분위기,2,부정
2687,사람들은 양복이나 이브닝 가운과 셔츠 진을 입습니다.,분위기,1,중립
2688,음식은 비쌀 수 있지만 프리픽스 시식 메뉴는 좋은 가격에 가장 좋은 음식이며 음식 알레르기나 좋아하지 않는 음식을 모두 수용합니다.,분위기,4,없음
2689,물론 추천은 필수!,분위기,4,없음
269,친구들이 이 보석을 소개해주셔서 감사할 것입니다!,분위기,4,없음
2690,현금 또는 AMEX만 가능합니다!,분위기,4,없음
2691,얼마나 놀라운 식사와 경험입니까!,분위기,4,없음
2692,직원들은 매우 세심하고 분위기는 사랑스럽고 음식은 훌륭했습니다.,분위기,0,긍정
2693,나는 미트볼과 카프레제 샐러드를 추천하고 토스트의 콩은 식사의 멋진 시작이었습니다!,분위기,4,없음
2694,Kudos to Po!,분위기,4,없음
2695,나는 남자 친구와 다른 커플과 함께 여기에 갔다.,분위기,4,없음
2696,우리 모두는 시식 메뉴를 가지고 있었고 다른 리뷰와 달리 음식이 충분하다고 느꼈습니다.,분위기,4,없음
2697,메추라기는 환상적이고 독특했으며 파스타는 풍미가 가득했습니다.,분위기,4,없음
2698,우리는 또한 예약 당시 즉시 자리에 앉았고 서비스는 매우 빠르고 전문적이었습니다.,분위기,4,없음
2699,나는이 장소를 누구에게나 추천하고 의심의 여지없이 다시 올 것입니다.,분위기,4,없음
270,"믿을 수 없는 음식부터 따뜻한 분위기, 친절한 서비스에 이르기까지 이 시내 지역 명소는 한 순간도 놓치지 않습니다.",분위기,0,긍정
2700,"나는 변덕스럽게 친구와 함께 여기에 갔고, 우리는 먼저 다른 곳으로 갔고 테이블을 얻을 수 없었습니다.",분위기,4,없음
2701,여기의 서비스는 훌륭했고 음식은 환상적이었습니다.,분위기,4,없음
2702,Guacamole + 새우 전채는 정말 훌륭했습니다. 우리 둘 다 필레를 먹었고 아주 좋았고 함께 제공된 프릿을 좋아하지 않았지만 필레는 너무 좋았고 우리 둘 다 신경 쓰지 않았습니다.,분위기,4,없음
2703,절대적으로 다시 방문할 것입니다.,분위기,4,없음
2704,아마도 내일 ;-),분위기,4,없음
2705,덩치가 크고 외양이 으리으리하다.,분위기,2,부정
2706,사람들을 외면하는 경향이 있습니다.,분위기,4,없음
2707,안으로 들어가면 떠나고 싶지 않을 것입니다.,분위기,4,없음
2708,음식은 신선하고 맛있고 합리적인 가격입니다.,분위기,4,없음
2709,디저트는 답답하고 고가의 프랑스 레스토랑보다 더 매력적입니다.,분위기,4,없음
271,프렌치 인도 퓨전의 이 혁신가들은 접근하기 쉬우면서도 가능한 한 흥미롭게 요리를 만드는 일을 훌륭하게 수행합니다.,분위기,4,없음
2710,좋은 발견.,분위기,4,없음
2711,"사실, 당신은 그것을 놓칠 수 없습니다.",분위기,4,없음
2712,나는 약 4 번 갔고 항상 훌륭한 식사를했습니다.,분위기,4,없음
2713,나는 이것이 도시에서 더 과소 평가 된 장소 중 하나라고 생각합니다.,분위기,4,없음
2714,그들은 매우 다양한 메뉴를 가지고 있으므로 모두를위한 것입니다.,분위기,4,없음
2715,스테이크도 좋고 생선도 좋고 스시도 놀라울 정도로 훌륭했습니다.,분위기,4,없음
2716,그들은 또한 레스토랑 주간에 훌륭한 일을 합니다.,분위기,4,없음
2717,나는 Red Eye에 실망한 적이 없습니다.,분위기,4,없음
2718,처음 갔을 때 라이브 재즈 밴드와 분위기에 완전히 취해 랍스터 콥 샐러드를 주문했습니다.,분위기,0,긍정
272,수돗물에 있는 우수한 맥주 또는 저렴한 가격의 와인 리스트와 함께 음식을 짝을 지어 보십시오.,분위기,4,없음
2721,그것은 단순히 NYC에서 최고의 식사입니다.,분위기,4,없음
2722,Red Eye Grill에서는 잘못 갈 수 없습니다.,분위기,4,없음
2723,공복에 거기에 가서 아기 송아지 같은 느낌을 떠나십시오(괜찮은 농담). 그러나 당신은 보게 될 것입니다.,분위기,4,없음
2726,직접 가서 보십시오.,분위기,4,없음
2727,"아, 서쪽에서 자매 레스토랑 Arties Cafe를 시도해보십시오.",분위기,4,없음
273,우리는 그들의 개인 실에서 파티를했고 그들은 그것을 정말로 기억에 남게 만들고 계획에 매우 도움이되었습니다.,분위기,4,없음
2730,UES에 있는 Jackel and Hideof 레스토랑입니다.,분위기,4,없음
2733,저녁식사 시간이 되면 반전을 일으키며 엄청난 컴백!!,분위기,4,없음
2734,이탈리아 음식에는 풍미가 있고(UES에서는 다소 놀랄 수 있음) 서비스가 악몽에서 세심함으로 바뀌었습니다. 아무리 나빠보이더라도 90년대 후반의 NY Yankees를 떠올리게 합니다. 모퉁이를 돌면 집회가 있었다고...,분위기,4,없음
2735,UES에서 다른 곳을 가려고 할 때마다 그냥 Zucchero Pomodori에 가지 않은 것이 화가 납니다.,분위기,4,없음
2736,이것은 지금까지 내가 동네에서 가장 좋아하는 장소입니다.,분위기,4,없음
2737,서비스는 훌륭하고 장식은 훌륭하며 음식은 맛있고 많은 양을 제공합니다.,분위기,0,긍정
2738,당신은 도시의 다른 이탈리아 레스토랑에서 적어도 두 배를 지불하고 대부분은 여전히 ____비교하지 않습니다.,분위기,4,없음
2739,나는 뇨키를 좋아합니다.,분위기,4,없음
274,사람의 발길이 닿지 않은 이 보석 같은 레스토랑은 수많은 6번가 인도 레스토랑에서 불과 한 블록 떨어져 있습니다.,분위기,4,없음
2740,훌륭한 경험.,분위기,4,없음
2741,서비스는 따뜻하고 세심했으며 쇠고기 카르파치오는 훌륭했고(거대한 부분) 파스타는 신선하고 잘 준비되었습니다.,분위기,4,없음
2742,게다가 그들은 완벽한 마티니를 만들었습니다.,분위기,4,없음
2743,"Baroanda를 아래로 건너뛰고(Eurotrashy, snooty 및 비싸) 이 곳을 확인하세요!",분위기,4,없음
2746,나는 나쁜 서비스를 받아 본 적이 없으며 생선은 신선하고 맛있습니다.,분위기,4,없음
2747,그들의 참치 타르타르 전채는 죽을 것입니다.,분위기,4,없음
2748,서비스는이 레스토랑의 유일한 장점이었습니다.,분위기,4,없음
275,Raga는 프랑스 요리와 인도 요리의 흥미로운 융합으로 두드러집니다.,분위기,4,없음
2751,나는 확실히 돌아가지 않을 것입니다.,분위기,4,없음
2752,방금 이웃으로 이사했고 우리는 모든 West Village Sushi 레스토랑을 시험해 보았습니다.,분위기,4,없음
2753,"미리 얇게 썬 저품질 생선, 불친절한 직원 및 비참한 __것처럼 보이는 스시 요리사가 마음에 들지 않으면 이것이 당신의 장소입니다.",분위기,4,없음
2754,물고기의 가격과 품질만으로도 우리는 다시 방문하지 않을 것입니다.,분위기,4,없음
2757,고맙지 만 사양 할게!!!,분위기,4,없음
276,"우리는 메뉴 선택에 대한 훌륭한 제안을 한 열정적인 직원, 특히 Tony Gaskin 관리자가 잘 참석했습니다.",분위기,4,없음
2764,매우 좋은!,분위기,4,없음
2765,이 기이하고 낭만적인 트라토리아는 맨해튼 레스토랑 목록의 맨 위에 있습니다.,분위기,4,없음
2766,"음식은 맛있습니다. 특별 메뉴부터 일반 메뉴까지, 요리는 결코 실망스럽지 않습니다.",분위기,4,없음
2767,파르메산 포르치니 수플레든 발사믹 식초를 뿌린 양고기든 한 입 먹으면 틀림없이 북부 이탈리아로 가게 될 것입니다.,분위기,4,없음
2768,"테이블이 밀접하게 위치하더라도 촛불, 음식 품질 및 서비스가 과도하게 보상됩니다.",분위기,3,대립
2769,보장된 기쁨!,분위기,4,없음
277,"시작 전채부터 가리비의 놀라운 맛, 라즈베리 민트 셔벗을 곁들인 맛있는 초콜릿 수플레까지 맛의 감각에 감탄했습니다.",분위기,4,없음
2770,"우선, 이 장소는 Citysearch의 편집 리뷰에서 주장한 것처럼 낭만적이지 *않습니다*.",분위기,2,부정
2771,그게 아니면 편집자의 로맨스 생각은 57번가의 트래픽보다 더 크게 말하면서 옆 테이블과 대화를 나누는 것임에 틀림없다.,분위기,2,부정
2772,테이블은 너무 가까우며 메뉴는 이탈리안 레스토랑에서 흔히 볼 수 있는 메뉴이며 와인 리스트는 단순히 비싸다.,분위기,2,부정
2773,평균보다 약간 높은 와인은 $70 이상부터 시작하며 단 하나의 선택 항목만 $30 이상입니다.,분위기,4,없음
2774,서비스는 이 가격대의 조인트에서 기대할 수 있는 것이 아닙니다.,분위기,4,없음
2777,"완전히 공정하게 말하자면, 유일한 보상 요소는 평균 이상이지만 Teodora의 다른 모든 결점을 만회할 수 없는 음식이었습니다.",분위기,4,없음
2778,평균 이상의 서비스를 찾았지만 우리 중 13 명이었기 때문에 그럴 수 있습니다.,분위기,4,없음
2779,내 호스트는 그룹을 위해 전채를 요청했고 웨이터는 우리가 주문한 것뿐만 아니라 주문하지 않은 다른 항목을 주었습니다.,분위기,4,없음
278,이곳의 음식을 인도식이라고 부를 수 있을지는 모르겠습니다. 프랑스식으로 보이는 것과 인도식 또는 이국적인 느낌이 가미된 음식이기 때문입니다.,분위기,4,없음
2780,일반적으로 그것은 부적절하지만 모두 맛있고 호스트는 불평하지 않았습니다.,분위기,4,없음
2781,우리 모두는 훌륭했던 파스타 앙트레를 먹었습니다.,분위기,4,없음
2782,전반적으로 음식은 평균 이상이었고 4개 이하의 저녁 식사로 어떻게 운영되는지 확인하기 위해 돌아올 것입니다.,분위기,4,없음
2783,이것은 점심이나 저녁 식사를 위해 지속적으로 좋은 장소입니다.,분위기,4,없음
2784,모든 파스타는 환상적이며 수제 라자냐는 내가 도시에서 가진 최고 중 일부입니다.,분위기,4,없음
2785,모든 이탈리아 직원은 처음부터 따뜻하고 매력적입니다.,분위기,4,없음
2786,캐주얼한 데이트를 하거나 점심 시간에 고객을 접대하기 좋은 곳입니다.,분위기,4,없음
2787,라자네트 애피타이저를 __맛보십시오.,분위기,4,없음
2788,맛있게 드세요!,분위기,4,없음
2789,밀라노에서 온 내 친구와 나는 우리가 도착했을 때 즐겁게 놀랐고 모두가 이탈리아어를 말했습니다.,분위기,4,없음
279,내 친구와 내가 묘사한 방식은 프랑스 식민지였던 것 같습니다.,분위기,4,없음
2790,불행히도 음식은 같은 유산이 아니었습니다.,분위기,4,없음
2791,포르치니 버섯 파스타 특선은 맛이 없었고 해산물 탈리아텔레도 맛이 없었습니다.,분위기,4,없음
2792,진짜 실망입니다.,분위기,4,없음
2793,그러나 그것은 케이크에 아이싱이 아니었습니다. 내가 먹어본 것과 전혀 다른 티라미수였습니다.,분위기,4,없음
2794,그들은 그것을 초콜릿 칩이 들어간 마스카포네라고 불렀어야 했는데-좋지만 이름이 의미하는 것과는 거리가 멉니다.,분위기,4,없음
2795,중상위 가격대로 책정되었습니다.,분위기,4,없음
2796,음식을 사랑합니다.,분위기,4,없음
2797,맛있는 정통 일본 음식을 맛볼 수 있는 유일한 곳입니다.,분위기,4,없음
2798,무엇을 주문해야 하는지 알면 도움이 됩니다.,분위기,4,없음
2799,그리고 당신은 가격을 이길 수 없습니다.,분위기,4,없음
28,음식은 평범했지만 맛있었습니다.,분위기,4,없음
280,음식은 친절하고 개인적인 서비스와 함께 맛있고 아름답게 준비됩니다.,분위기,4,없음
2800,추천.,분위기,4,없음
2801,대인기 스타일의 이자카야,분위기,4,없음
2802,청바지와 운동화로 캐주얼한 저녁 식사에 좋습니다.,분위기,4,없음
2803,Sakagura를 좋아하지만 너무 과하다고 생각되면 Yokocho를 사용하는 것이 좋습니다.,분위기,4,없음
2804,튀긴 꼬치는 훌륭하고 여전히 NYC에서 찾기가 드뭅니다.,분위기,4,없음
2806,일본 토박이로서 나는 Tristate 지역에서 8년 넘게 살았지만 이곳에 너무 놀랐습니다.,분위기,4,없음
2807,이 곳은 가장 일본스러운 곳입니다.,분위기,0,긍정
2808,"간판, 스페셜 메뉴, 음식, 심지어 모든 웨이터는 모두 완전히 일본인입니다.",분위기,0,긍정
2809,이 곳은 차로 1시간 거리에 있습니다.,분위기,4,없음
2810,나는 내가 할 수 있는 한 여기로 다시 올 것이다.,분위기,4,없음
2811,일관되게 좋은 일본 타파스.,분위기,4,없음
2812,St. Marks와 1st Ave의 길 바로 아래에 있는 Typhoon을 소유한 사람과 같은 소유자입니다.,분위기,4,없음
2817,"엔젤스 셰어(Angel's Share)와도 붙어있고, 더 쿨하고 로맨틱한 바...",분위기,0,긍정
2818,이것은 Cafe St. Bart 's에서 처음이었고 음식과 서비스가 얼마나 맛있었는지 말해야합니다.,분위기,4,없음
2819,오늘 아침에 전화를 했을 때 12시에 들어갈 수 있을 거라고는 생각하지 못했는데 다른 손님 4명과 함께 들어갈 수 있었다.,분위기,4,없음
282,이 장소가 마음에 들었던 것 중 하나는 들어오는 손님에게 서두르거나 내 테이블을 포기하라는 압력을 받은 적이 없다는 것입니다.,분위기,4,없음
2822,"다른 손님들은 피자, 산타페 다진 샐러드, 피쉬 앤 칩스를 즐겼습니다.",분위기,4,없음
2823,"나는 그들의 음식, 분위기 및 훌륭한 서비스를 위해 Cafe St. Bart's를 강력히 추천합니다.",분위기,0,긍정
2825,무엇 때문에?,분위기,4,없음
2826,파크 애비뉴의 경우 훨씬 더 많은 것을 기대했습니다.,분위기,4,없음
2827,음식은 평균 이하이고 서비스는 한심하고 분위기는 전혀 없었습니다.,분위기,2,부정
2828,나는 단지 소란이 무엇인지 이해하지 못합니다.,분위기,4,없음
2829,확실히 적극 권장하지 않습니다.,분위기,4,없음
2830,사무실 주변의 소음과 혼잡으로 스트레스를 받을 때면 저는 Cafe St. Bart's로 향합니다.,분위기,4,없음
2831,당신이 그들의 메인 식당(손으로 칠한 멋진 높은 천장이 있는)에 앉아 있을 때 당신은 바깥 세상이 있다는 것을 결코 알지 못할 것입니다.,분위기,0,긍정
2832,음식은 훌륭하고 맛있고 충만하며 서비스는 전문적이고 친절합니다.,분위기,4,없음
2833,나는 그들이 거대한 안뜰에서 밖에서 봉사하는 여름을 기다릴 수 없습니다.,분위기,0,긍정
2834,아아...,분위기,4,없음
2835,이 장소는 실제로 고객 서비스를 이해하는 그룹이 운영하면 훨씬 더 나은 서비스를 받을 수 있습니다.,분위기,4,없음
2838,그들은 조금도 도움이되지 않고 당신에게 큰 도움을 줄 것이므로 이벤트 날짜가 끝날 때이 장소를 선택한 것을 후회할뿐만 아니라 적대적이 될 것입니다!,분위기,4,없음
2839,이 식당의 누구도 어떤 일에 대해 확고한 대답을 하지 않으며 결국 한 사람도 책임을 지지 않습니다.,분위기,4,없음
284,오픈한 이래로 여기에 가니 품질 가치가 상당히 떨어졌습니다.,분위기,4,없음
2840,끔찍하고 끔찍한 관리 - 폐쇄할 가치가 있습니다.,분위기,4,없음
2841,저는 음식 평론가는 아니지만 지난 11년 동안 NY에서 살았던 경험이 약간 있다고 생각합니다.,분위기,4,없음
2842,"즉, 나는 Scalini Fedeli가 내가 가진 최고의 식사 경험 중 하나라고 생각했습니다.",분위기,4,없음
2843,"맛있는 트러플 소스에 담긴 섬세한 버터넛 스쿼시 라비올리를 무료로 제공하는 셰프 앱부터 놀랍도록 버터와 부드러운 랑고스틴 앙트레, 그리고 우리가 마셨던 멋진 케이크 브레드 카베르네 때문에 기억이 잘 나지 않는 디저트에 이르기까지 저녁 내내 훌륭했습니다.",분위기,4,없음
2844,이것은 지금까지 NYC에서 내가 가장 좋아하는 레스토랑이며 더 저렴하여 더 자주 갈 수 있기를 바랍니다!,분위기,4,없음
2845,이것은 내가 가본 최고의 레스토랑 중 하나였습니다.,분위기,4,없음
2846,음식이 훌륭했을 뿐만 아니라 작은 '특전'도 훌륭했습니다.,분위기,4,없음
2847,무료 물건이 계속 왔고 웨이터가 내가 선물을 여는 것을 보았을 때 생일 축하라고 쓰여진 접시에 촛불이 아주 좋은 손길과 세심한 직원이있는 디저트를 받았습니다.,분위기,4,없음
2848,메뉴는 Prix Fix이므로 1인당 최소 $60를 지출할 준비가 되어 있지만 훌륭한 음식의 가치는 충분합니다.,분위기,4,없음
2849,내가 말할 수 있는 것은 와우!,분위기,4,없음
285,부분은 이제 매우 작고 소스는 지나치게 야심적이며 일반적으로 먹을 수 없지만 서비스는 여전히 좋으며 레스토랑은 인기로 인해 열광적 인 것처럼 보입니다.,분위기,4,없음
2850,음식은 훌륭했고 서비스는 매우 세심하고 친절했으며 그 분위기는 어떻습니까!,분위기,0,긍정
2851,마치 이탈리아 시골에 온 것 같은 매우 낭만적이고 골동품으로 가득합니다.,분위기,0,긍정
2852,천장이 굉장해!,분위기,0,긍정
2853,나는 모든 경우에이 장소를 모두에게 강력히 추천합니다!,분위기,4,없음
2854,Scalina Fedeli는 서비스가 고급 식사에 필수적인 이유를 상기시켜 주었습니다.,분위기,4,없음
2855,음식은 좋았지 만 (확실히 Il Mulino는 없음) 서비스는 끔찍했습니다.,분위기,4,없음
2856,공간이 넓음에도 불구하고 바닥에는 테이블이 가득 차 있습니다.,분위기,2,부정
2859,아버지가 수표에서 펜을 떼자마자 요리사가 우리를 안내하기 위해 나타났습니다.,분위기,4,없음
2860,온 가족이 겁에 질렸습니다.,분위기,4,없음
2861,이 작은 비스트로의 직원은 매우 친절하지만 이보다 더 무능한 경험은 없었습니다.,분위기,4,없음
2862,우리가 실제로 앉기 전에 다른 식당 손님들에게 두 번 주겠다고 약속한 테이블을 갖는 것 외에도 세 번 주문하지 않은 요리가 제공되었고 나머지 테이블이 제공되고 20분 후에 주문 중 하나가 받았습니다. 그 주문은 덜 익었음) 청구서에 나와 있어야 하는 것보다 45달러가 더 많이 청구되었습니다.,분위기,4,없음
2863,좌절을 저장하십시오.,분위기,4,없음
2864,"Leon을 우연히 만났을 때, 우리는 우리가 상당한 보석을 발견했다고 생각했지만, 우리는 확실히 틀렸습니다.",분위기,4,없음
287,최고의 요리는 김으로 감싼 참치입니다.,분위기,4,없음
2871,"Leon은 이스트 빌리지의 보석입니다. 캐주얼하지만 트렌디하며 잘 준비된 기본 프랑스 비스트로 요리, 좋은 스페셜, 따뜻하고 활기찬 분위기를 제공합니다.",분위기,0,긍정
2872,제 아내와 저는 항상 젊고 잘 훈련된 것은 아니지만 친절하고 사연이 있는 직원들을 항상 즐깁니다.,분위기,4,없음
2875,합리적인 가격에 괜찮은 와인.,분위기,4,없음
2876,수십 번이고 경험을 즐기는 데 실패한 적이 없습니다.,분위기,4,없음
2877,우리 십대 아이들도 그것을 좋아합니다.,분위기,4,없음
2878,이곳은 이스트 빌리지에 있을 정도로 시원하지만 파리 뒷골목에 있는 비스트로에 온 것 같은 느낌이 들 정도로 프렌치합니다.,분위기,0,긍정
2879,서비스는 친절합니다. 세계에서 가장 신속하지 않더라도 음식은 훌륭하고 가격은 저렴하지는 않지만 수수료에서 벗어나지 않습니다.,분위기,4,없음
288,"당신이 이웃의 외부에 살고 있다면, 귀찮게하지 마십시오!",분위기,4,없음
2880,이것은 아마도 내가 가장 좋아하는 새로운 장소 중 하나일 것입니다.,분위기,4,없음
2881,지난 2년 동안 집에 없었기 때문에 이 리뷰어가 약간 왜곡될 수 있지만 비슷한 장소에서 떠다니는 기름을 제외하고 음식은 맛있고 매운 맛이었습니다.,분위기,4,없음
2882,양고기 체티나드와 마늘 난처럼 달콤한 라씨가 훌륭했지만 라사말라이는 잊을 수 없었습니다.,분위기,4,없음
2883,gulab jamun에 충실하십시오.,분위기,4,없음
2884,"나는 음식과 분위기를 꽤 좋아했지만, 그들이 창에 자랑스럽게 표시한 미슐랭 등급을 받을 자격이 있는지 확신할 수 없습니다.",분위기,3,대립
2885,돌아갈 것입니다.,분위기,4,없음
2886,아내와 나는 이번 주 초에 여기에서 식사를 했고 음식에 대해 호언장담하고 열광하는 것을 멈추지 않았습니다.,분위기,4,없음
2887,매운 음식을 좋아한다면 치킨 빈달루를 드십시오.,분위기,4,없음
2888,아주 맵지만 자극적이지 않습니다.,분위기,4,없음
2889,우리는 확실히 돌아갈 것입니다.,분위기,4,없음
289,나는 다른 리뷰를 읽고 지난 일요일에 여기서 반대의 경험을 했다고 말해야 합니다.,분위기,4,없음
2890,Sapphire는 내가 NYC에있을 때 가는 유일한 인도 레스토랑입니다.,분위기,4,없음
2891,수년 동안 항상 양질의 음식과 와인으로 즐거운 식사 경험을 제공했습니다.,분위기,4,없음
2892,"직원들은 항상 세심하고 친절했으며, 들어오는 다양한 그룹 크기를 처리하는 방법에 항상 놀랐습니다.",분위기,4,없음
2893,11월 6일 토요일 나는 직장에서 약 35명과 함께 한 그룹을 보냈고 직원들은 우리를 수용하기 위해 훌륭했습니다.,분위기,4,없음
2894,내 모든 동료는 음식이 훌륭하고 왜 이곳에 대해 듣지 못했는지 궁금해했습니다.,분위기,4,없음
2895,나는 당신의 달러에 대한 가치가있는 훌륭한 인도 식사 경험을 찾는 사람에게이 장소를 강력히 추천합니다.,분위기,4,없음
2896,좋은 저녁을 먹으러 갈 때 나는 좋은 분위기와 아주 좋은 음식을 좋아합니다.,분위기,4,없음
2897,Sapphire는 확실히 분위기가 부족하지 않고 아마도 내가 뉴욕시에 가본 인도 레스토랑 중 최고의 장식을 가지고 있지만 음식은 내가 기대했던 것이 아닙니다.,분위기,0,긍정
2898,메인 코스는 평균 부분이 있었고 전체적으로 괜찮았습니다.,분위기,4,없음
2899,그러나 식사 전에 먹었던 빵과 양갈비는 꽤 좋았습니다.,분위기,4,없음
29,디저트 - 놓칠 수 없으므로 공간을 확보하십시오!!!,분위기,4,없음
2900,음료는 훌륭했고 디저트는 좋았습니다.,분위기,4,없음
